mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,mcs_dl_3,mcs_ul_3,dl_kbps_3,ul_kbps_3,mcs_dl_4,mcs_ul_4,dl_kbps_4,ul_kbps_4,cpu_1,cpu_2,cpu_3,cpu_5,cpu_6,cpu_7
20,18,12216,4584,18,15,11064,840,20,17,10680,10680,15,12,7480,2984,0.53,0.44,0.41,0.39,0.3,0.29
13,8,4968,2344,25,20,11064,15264,20,17,2344,8504,20,17,8760,11832,0.56,0.52,0.44,0.38,0.32,0.32
13,8,9528,968,18,14,10680,3112,7,2,2344,616,18,15,632,1416,0.41,0.37,0.36,0.32,0.24,0.24
26,20,7992,5992,25,20,12216,9528,19,17,5160,9912,19,17,8760,11448,0.53,0.49,0.47,0.42,0.32,0.32
3,0,808,1288,3,0,1608,1256,15,12,7992,4008,7,2,3368,1800,0.45,0.44,0.44,0.42,0.29,0.29
18,15,4584,1992,25,20,15840,16992,15,11,1992,5352,10,4,3368,2152,0.6,0.41,0.41,0.36,0.3,0.29
15,11,9912,3880,4,0,1736,344,2,0,328,208,26,20,7992,17568,0.58,0.43,0.35,0.3,0.28,0.27
19,17,5736,9912,5,0,4008,1000,10,4,7480,1192,19,17,5352,7736,0.49,0.44,0.44,0.4,0.3,0.29
13,8,7736,4584,19,17,16992,12576,18,14,10680,6968,26,20,3624,18336,0.59,0.56,0.48,0.47,0.35,0.35
3,0,2408,568,25,20,28336,9912,10,4,5160,2088,3,0,1544,456,0.53,0.41,0.41,0.38,0.29,0.29
11,6,6968,4136,5,0,2344,1256,4,0,2856,456,11,6,2472,2472,0.46,0.44,0.4,0.39,0.28,0.28
15,9,7480,6712,18,15,15264,14112,25,20,11064,16416,13,8,1800,2792,0.6,0.59,0.47,0.37,0.34,0.34
8,4,3496,3496,13,7,9912,3368,13,7,5544,1224,19,17,4392,280,0.46,0.44,0.36,0.34,0.27,0.27
20,17,15840,4968,8,4,4584,1192,10,4,4008,2088,13,7,9528,328,0.46,0.41,0.4,0.35,0.27,0.27
15,11,7736,1928,24,20,1064,16416,8,4,6712,3496,15,10,7736,7480,0.52,0.51,0.48,0.39,0.31,0.32
20,18,7480,968,20,17,11832,14112,2,0,424,968,6,1,4584,1800,0.59,0.47,0.41,0.36,0.31,0.3
19,17,15264,3368,10,4,1736,1128,18,15,7992,4968,25,20,20616,18336,0.65,0.44,0.42,0.36,0.32,0.31
18,15,7992,4968,15,10,6968,2856,22,19,14688,4008,24,20,21384,5992,0.46,0.43,0.42,0.39,0.28,0.29
2,0,1384,1000,15,12,9912,9912,26,20,19848,2344,13,8,1128,2216,0.55,0.44,0.43,0.36,0.3,0.29
2,0,208,1224,15,9,9912,7992,4,0,2984,176,25,20,17568,11064,0.53,0.5,0.41,0.35,0.3,0.3
18,14,15840,6200,15,12,2600,2984,11,6,7480,1224,15,11,6200,6712,0.49,0.48,0.39,0.38,0.29,0.29
7,2,2664,744,13,7,6456,3112,26,20,25456,18336,15,10,1736,7992,0.64,0.47,0.42,0.39,0.33,0.32
7,2,2088,616,15,12,12216,2792,22,19,16992,3240,18,15,4584,11064,0.5,0.43,0.42,0.36,0.29,0.29
4,0,208,152,3,0,2216,776,25,20,24496,19080,7,2,2216,1160,0.64,0.42,0.4,0.29,0.29,0.29
8,4,2536,56,13,8,5992,120,15,10,9912,2664,19,17,2536,6968,0.41,0.41,0.33,0.31,0.24,0.24
6,1,3752,1288,10,4,6712,2728,25,20,24496,376,18,15,632,5992,0.45,0.44,0.43,0.39,0.28,0.29
8,2,5160,872,8,4,4584,2600,19,17,1800,600,4,0,2472,1320,0.45,0.44,0.42,0.32,0.27,0.27
10,4,5736,1416,15,11,9912,3496,15,11,6200,504,13,8,2024,6712,0.47,0.42,0.4,0.35,0.27,0.27
15,9,11832,3368,24,20,15840,1160,24,20,5992,11832,10,4,6712,3240,0.48,0.47,0.42,0.4,0.3,0.3
8,2,6456,2024,22,19,14688,6456,24,20,16992,4392,11,6,1224,1736,0.46,0.46,0.44,0.35,0.28,0.29
15,11,11064,4968,15,12,6456,7736,18,14,5992,10680,7,2,1608,1384,0.52,0.5,0.47,0.41,0.31,0.32
11,6,144,1736,20,18,7224,1288,5,0,4264,1160,18,15,12960,1736,0.44,0.41,0.35,0.35,0.26,0.26
24,20,3752,12216,13,7,3368,5736,11,6,2088,256,5,0,1320,1064,0.46,0.45,0.41,0.31,0.27,0.28
22,19,14688,6456,7,2,472,2088,13,7,1352,2088,13,7,1352,5160,0.46,0.43,0.42,0.35,0.28,0.28
24,20,6456,12216,26,20,7224,12216,18,15,14112,6456,3,0,40,680,0.51,0.47,0.47,0.38,0.3,0.31
15,9,6968,4136,13,7,8760,4264,13,7,3624,3624,6,1,4776,744,0.44,0.43,0.42,0.4,0.28,0.28
11,6,2472,4776,15,10,12216,6968,24,20,7992,6200,13,8,2472,5544,0.54,0.46,0.45,0.42,0.31,0.31
7,2,4584,1992,15,9,256,6968,22,19,13536,10296,11,6,7736,4776,0.5,0.48,0.47,0.45,0.32,0.32
24,20,3240,6200,5,0,2344,504,13,8,7224,5992,19,17,15264,11832,0.57,0.48,0.4,0.38,0.31,0.3
8,2,5736,616,24,20,10680,11064,8,2,4392,1192,3,0,1416,712,0.48,0.41,0.4,0.4,0.28,0.28
15,9,11448,4392,18,14,12216,5160,15,11,14112,3112,22,19,4136,14688,0.53,0.45,0.44,0.44,0.31,0.31
19,17,9912,3112,10,4,7480,2344,10,4,616,2152,7,2,4392,1736,0.44,0.43,0.4,0.39,0.28,0.28
25,20,17568,4776,24,20,17568,15264,8,4,2664,776,15,11,2280,1928,0.58,0.43,0.36,0.34,0.29,0.28
15,9,9912,776,11,6,7480,1032,2,0,648,1384,2,0,256,344,0.42,0.38,0.37,0.33,0.25,0.25
15,9,11832,2024,13,8,11064,5736,25,20,14688,6200,24,20,18336,16992,0.61,0.5,0.46,0.4,0.33,0.33
2,0,296,88,15,9,6968,1864,18,15,3880,11832,6,1,1128,1800,0.5,0.43,0.38,0.28,0.26,0.27
6,1,1224,1128,15,11,256,4264,10,4,456,1800,20,18,11832,15264,0.59,0.41,0.38,0.37,0.3,0.28
5,0,1928,616,5,0,504,936,22,19,19848,9144,2,0,2088,1192,0.51,0.44,0.4,0.39,0.29,0.29
20,17,17568,12216,2,0,2024,872,8,4,6712,1864,22,19,22920,2536,0.59,0.44,0.44,0.43,0.32,0.31
13,7,8504,2216,18,14,8504,3112,18,15,4584,11448,2,0,648,968,0.52,0.41,0.41,0.4,0.29,0.29
8,2,4584,2152,15,12,12576,6968,15,10,3496,3496,2,0,968,120,0.51,0.47,0.38,0.31,0.28,0.28
8,2,1800,648,10,4,136,1128,4,0,1992,56,7,2,2984,144,0.36,0.33,0.31,0.3,0.22,0.22
15,9,3752,456,2,0,936,16,20,17,19080,4584,11,6,328,5160,0.46,0.42,0.32,0.29,0.25,0.25
15,11,9912,1224,13,7,7224,968,26,20,19848,776,15,9,8248,7992,0.48,0.41,0.39,0.37,0.28,0.28
11,6,5160,2408,2,0,1864,456,6,1,1352,1032,18,14,15840,3624,0.43,0.4,0.39,0.39,0.27,0.27
15,9,4264,7480,15,12,11448,5992,24,20,6456,7992,20,18,2344,10296,0.5,0.47,0.46,0.43,0.31,0.31
20,17,4776,13536,4,0,2152,1352,4,0,1480,152,19,17,336,7992,0.52,0.45,0.42,0.32,0.29,0.29
24,20,22920,5160,20,17,14112,13536,20,17,1160,600,20,18,2344,9912,0.57,0.47,0.45,0.32,0.3,0.3
15,12,14112,4776,15,9,840,2664,8,4,5992,3240,24,20,11448,13536,0.52,0.47,0.47,0.35,0.3,0.3
19,17,12960,14688,8,4,4392,2152,20,18,18336,4584,26,20,29296,7992,0.59,0.53,0.46,0.42,0.34,0.33
11,6,2088,3752,24,20,1608,5160,5,0,2472,488,11,6,2664,4264,0.43,0.41,0.39,0.38,0.27,0.27
24,20,19848,7224,13,8,11064,2344,20,18,5544,4584,26,20,23688,15840,0.61,0.47,0.42,0.4,0.32,0.31
11,6,4584,4776,15,12,4968,9912,26,20,30576,6200,20,17,3112,5544,0.53,0.51,0.47,0.4,0.32,0.32
5,0,1384,648,13,8,5736,536,18,15,8504,13536,15,11,1416,4264,0.55,0.4,0.39,0.35,0.29,0.28
8,2,2536,1160,0,0,680,1256,10,4,6712,2600,15,11,9912,5544,0.48,0.44,0.43,0.41,0.29,0.29
24,20,11832,17568,13,8,10680,2536,8,4,4392,1928,18,14,6712,5352,0.58,0.43,0.42,0.42,0.31,0.3
18,15,7480,14112,20,18,12216,4264,18,15,4968,5992,26,20,584,18336,0.57,0.55,0.44,0.43,0.33,0.33
15,9,1736,3368,24,20,10296,19080,19,17,6456,14688,15,9,3752,4584,0.59,0.55,0.41,0.37,0.32,0.32
24,20,19848,1544,7,2,712,936,20,18,18336,2280,15,11,2600,328,0.44,0.4,0.37,0.32,0.25,0.26
13,8,2984,808,25,20,22152,12216,22,19,5544,6456,15,11,13536,7480,0.56,0.54,0.41,0.34,0.31,0.31
15,11,1736,4584,5,0,4136,872,7,2,5736,328,3,0,1160,776,0.44,0.41,0.39,0.37,0.27,0.27
18,14,14112,1256,5,0,4136,1320,20,17,776,4968,18,14,6200,10296,0.51,0.47,0.39,0.38,0.29,0.29
15,11,3496,8760,15,9,9144,1256,18,14,9912,488,11,6,5544,4136,0.49,0.45,0.38,0.38,0.28,0.28
6,1,4968,632,20,18,4008,7736,24,20,22920,12576,20,17,17568,5160,0.55,0.46,0.41,0.41,0.31,0.3
20,17,16416,15264,15,10,4968,456,6,1,2728,208,5,0,3240,376,0.6,0.39,0.33,0.33,0.28,0.27
22,19,11448,12576,8,2,4008,1320,10,4,2024,2664,15,9,2856,5992,0.53,0.45,0.42,0.42,0.3,0.3
2,0,1608,1032,25,20,4584,16992,15,12,2280,9528,26,20,3624,8248,0.55,0.49,0.44,0.42,0.32,0.32
19,17,4392,5736,26,20,27376,19080,10,4,6712,2728,20,17,9528,5544,0.65,0.46,0.44,0.4,0.33,0.32
15,10,5544,5352,5,0,3368,1000,5,0,1128,488,11,6,1224,4776,0.43,0.43,0.43,0.38,0.28,0.28
25,20,19080,5992,13,8,6712,808,18,14,4264,11448,8,4,680,408,0.5,0.47,0.37,0.31,0.27,0.28
18,14,328,8504,18,14,3880,2536,6,1,2216,1800,11,6,6456,4264,0.46,0.43,0.43,0.36,0.28,0.28
26,20,15264,2344,19,17,6712,600,25,20,1736,16992,2,0,256,344,0.53,0.41,0.35,0.32,0.27,0.27
8,2,4584,1416,18,14,11448,10296,4,0,2088,288,15,11,5736,7992,0.54,0.51,0.43,0.36,0.31,0.31
8,4,2664,1064,2,0,616,568,4,0,56,1256,26,20,17568,7480,0.47,0.41,0.37,0.36,0.27,0.27
10,4,5352,120,18,14,7736,12216,3,0,872,32,8,4,4264,696,0.54,0.37,0.33,0.28,0.26,0.25
20,17,11832,10296,15,9,7736,6200,11,6,7480,4264,6,1,3368,424,0.53,0.48,0.47,0.39,0.31,0.31
25,20,8504,776,20,18,1160,7480,6,1,2088,1736,8,4,1256,696,0.43,0.41,0.35,0.33,0.25,0.25
2,0,1800,376,19,17,6200,4264,15,12,11448,7736,6,1,176,376,0.52,0.4,0.39,0.33,0.27,0.27
15,11,1992,4264,18,14,9912,11448,15,9,1992,3752,7,2,4968,936,0.54,0.41,0.38,0.38,0.29,0.28
15,10,2856,6968,18,15,14112,9912,20,18,11448,632,8,4,3880,2856,0.55,0.48,0.45,0.39,0.31,0.31
18,14,15840,7736,11,6,1224,4584,3,0,208,1032,4,0,2344,456,0.52,0.45,0.41,0.39,0.3,0.29
18,15,13536,4584,2,0,968,1288,10,4,5160,1192,5,0,1480,712,0.44,0.43,0.4,0.38,0.27,0.28
3,0,1736,712,8,4,6200,2792,10,4,2344,1288,6,1,4392,208,0.44,0.4,0.37,0.36,0.26,0.26
7,2,2088,568,15,11,1992,8248,4,0,2280,776,15,9,1416,2024,0.47,0.41,0.36,0.34,0.26,0.26
7,2,712,1320,18,14,1288,2856,19,17,1800,11064,2,0,1384,712,0.48,0.41,0.39,0.34,0.27,0.27
20,17,17568,9144,20,18,2792,4584,15,11,8760,5352,8,4,3880,2984,0.53,0.47,0.44,0.38,0.3,0.3
19,17,14688,11064,20,18,19080,11064,15,9,8248,1416,6,1,1128,968,0.57,0.56,0.39,0.38,0.32,0.32
15,12,5992,9144,18,15,12216,6200,15,11,10296,4264,6,1,256,680,0.52,0.48,0.43,0.36,0.3,0.3
25,20,19848,18336,3,0,904,1064,11,6,6712,1224,6,1,4968,872,0.62,0.42,0.42,0.39,0.31,0.3
5,0,776,424,2,0,1480,1256,13,8,1128,5544,5,0,1320,536,0.45,0.41,0.38,0.36,0.27,0.27
18,14,3880,6712,15,12,8760,7224,20,17,1160,4584,24,20,19080,5160,0.49,0.46,0.43,0.36,0.29,0.29
15,9,5544,4008,8,2,4008,1800,11,6,7480,3368,20,18,10296,3624,0.44,0.44,0.41,0.4,0.28,0.28
2,0,1672,872,11,6,7736,4264,7,2,5992,1736,20,18,9144,14112,0.57,0.48,0.46,0.42,0.32,0.32
26,20,6712,19848,24,20,14688,2344,11,6,7224,3496,22,19,19080,1800,0.56,0.44,0.43,0.41,0.31,0.3
19,17,18336,6712,7,2,3112,568,8,2,5736,1800,5,0,2088,648,0.49,0.45,0.4,0.38,0.29,0.28
3,0,2152,968,3,0,1032,344,3,0,2408,32,3,0,2600,208,0.42,0.36,0.34,0.31,0.24,0.24
15,9,6200,456,8,2,2216,1544,6,1,176,1544,15,10,1128,5736,0.44,0.41,0.4,0.33,0.26,0.26
15,11,7736,7480,8,2,536,968,15,10,12216,1416,18,14,12216,7224,0.51,0.49,0.4,0.38,0.3,0.3
7,2,584,1480,19,17,13536,14688,11,6,1032,4264,11,6,504,1864,0.6,0.43,0.4,0.36,0.3,0.29
7,2,712,32,3,0,1992,488,19,17,9528,600,5,0,1864,904,0.41,0.39,0.37,0.28,0.24,0.24
20,17,12216,4584,13,8,2472,6456,5,0,144,680,11,6,328,4136,0.45,0.43,0.41,0.38,0.28,0.28
5,0,776,32,13,7,11448,5352,4,0,3368,1160,15,9,14112,3112,0.5,0.45,0.42,0.29,0.27,0.28
4,0,2664,1128,2,0,2024,152,22,19,6968,8760,24,20,21384,12960,0.56,0.44,0.43,0.35,0.3,0.29
8,2,680,256,7,2,4008,1160,2,0,1288,456,8,2,5544,1256,0.41,0.4,0.38,0.3,0.25,0.25
19,17,10296,4968,15,12,840,3496,7,2,328,1928,8,2,4584,1608,0.44,0.43,0.4,0.36,0.27,0.27
4,0,2472,456,11,6,4776,2600,15,11,12216,3112,10,4,7224,3240,0.48,0.42,0.4,0.4,0.29,0.28
4,0,3496,376,15,10,6456,2664,2,0,1064,1032,13,8,11064,6968,0.5,0.43,0.39,0.39,0.29,0.28
10,4,7736,3112,26,20,1800,19848,15,11,256,7736,11,6,2088,2984,0.56,0.48,0.47,0.4,0.32,0.32
11,6,8504,2984,10,4,1736,2280,20,17,4392,13536,8,2,6456,968,0.52,0.45,0.42,0.4,0.3,0.3
15,11,1736,7224,24,20,2664,19080,10,4,296,1064,26,20,28336,17568,0.64,0.54,0.46,0.34,0.33,0.33
20,18,6200,6456,5,0,3496,936,7,2,1480,1256,15,12,5992,6712,0.48,0.44,0.43,0.4,0.29,0.29
18,14,15840,2280,6,1,808,776,18,14,3880,9912,26,20,26416,7224,0.51,0.49,0.42,0.38,0.3,0.3
15,9,4968,3368,15,12,5992,9912,25,20,12960,19848,15,12,7736,176,0.6,0.52,0.39,0.37,0.31,0.31
20,17,8760,4968,18,15,6456,12960,11,6,1544,4136,7,2,2344,1864,0.54,0.43,0.43,0.42,0.31,0.3
15,12,12216,4392,26,20,20616,7224,15,11,12216,4008,22,19,440,15264,0.51,0.48,0.45,0.45,0.32,0.32
5,0,776,568,13,7,8760,840,19,17,12576,14688,5,0,4264,648,0.57,0.43,0.38,0.37,0.3,0.29
10,4,6968,2408,15,12,2280,4968,3,0,256,776,26,20,5544,15264,0.54,0.44,0.41,0.39,0.3,0.29
15,10,4264,5352,15,12,8248,9144,15,12,13536,1608,18,14,14112,6968,0.53,0.49,0.45,0.43,0.32,0.32
5,0,1480,936,18,14,5992,2280,8,4,968,3112,15,10,6456,456,0.42,0.4,0.37,0.35,0.26,0.26
15,10,12960,1096,18,14,14688,5352,10,4,136,1608,15,9,12960,2216,0.47,0.39,0.39,0.37,0.27,0.27
3,0,104,568,18,14,6712,3880,13,8,440,1544,11,6,1544,4584,0.44,0.4,0.36,0.32,0.25,0.25
13,8,5736,4584,15,11,11448,8504,10,4,3496,1064,13,7,11064,4776,0.54,0.47,0.43,0.38,0.3,0.3
20,18,10296,16416,15,10,11448,4136,15,9,4008,2984,11,6,5736,1128,0.58,0.44,0.39,0.38,0.3,0.29
15,12,12960,7992,8,2,4776,1416,2,0,296,872,8,2,3624,1736,0.53,0.44,0.43,0.41,0.3,0.3
15,11,1736,4008,5,0,2536,344,15,11,7992,3880,15,12,14112,5992,0.52,0.43,0.38,0.38,0.29,0.28
15,11,6456,3752,8,4,3496,2984,22,19,15840,10680,3,0,1608,208,0.53,0.44,0.41,0.33,0.29,0.29
3,0,208,1160,20,17,5544,1224,18,15,5992,14112,13,7,7224,1928,0.56,0.41,0.39,0.35,0.29,0.28
15,9,13536,5736,15,12,9912,3624,15,10,4008,296,24,20,19080,1160,0.48,0.42,0.4,0.32,0.27,0.27
24,20,16416,11448,18,14,3240,2536,18,15,4968,4008,20,18,1544,14688,0.53,0.52,0.39,0.37,0.3,0.3
26,20,13536,2792,15,11,11064,5544,15,10,3752,6712,7,2,5736,696,0.49,0.47,0.41,0.41,0.3,0.3
13,8,440,4584,6,1,3368,520,3,0,40,1256,15,9,4008,2344,0.41,0.39,0.39,0.36,0.26,0.26
5,0,4264,424,3,0,744,1160,19,17,5352,12216,20,17,14112,14688,0.61,0.52,0.43,0.41,0.33,0.33
3,0,1160,424,15,9,552,2344,7,2,3880,1160,18,14,14112,11064,0.55,0.41,0.37,0.34,0.28,0.28
5,0,3496,120,2,0,1320,152,8,4,4264,3496,25,20,22152,16416,0.62,0.46,0.35,0.33,0.3,0.29
15,12,7736,6968,13,7,7992,5352,20,18,16416,2600,13,7,4776,4392,0.5,0.49,0.43,0.43,0.31,0.31
10,4,4776,2152,6,1,2280,808,13,7,9912,4776,13,7,10296,584,0.46,0.41,0.4,0.38,0.28,0.28
5,0,1224,1032,20,18,14112,4584,8,4,3496,1736,6,1,1128,1192,0.44,0.41,0.4,0.39,0.27,0.27
15,9,12216,2984,15,12,3112,6456,13,7,9144,1928,5,0,1928,808,0.46,0.42,0.41,0.4,0.28,0.28
24,20,4264,1160,19,17,9528,1544,25,20,21384,8760,15,12,7736,5736,0.5,0.45,0.38,0.33,0.28,0.28
19,17,16992,9912,25,20,22920,4392,13,7,10680,1224,4,0,1736,1256,0.55,0.45,0.43,0.39,0.31,0.3
15,11,8248,6200,18,15,9528,12960,3,0,1224,744,8,2,4392,1928,0.56,0.48,0.45,0.42,0.32,0.32
24,20,4264,14688,19,17,4776,5160,2,0,256,1320,18,15,7480,9144,0.51,0.48,0.42,0.4,0.3,0.3
26,20,584,3112,2,0,144,176,18,15,6712,7736,18,15,2600,12576,0.52,0.45,0.35,0.3,0.27,0.27
8,4,5544,1192,6,1,2216,1064,3,0,40,456,26,20,19848,15264,0.59,0.41,0.39,0.35,0.29,0.29
5,0,1672,1000,22,19,12576,8248,4,0,2472,224,13,8,6200,680,0.46,0.41,0.36,0.34,0.26,0.26
19,17,3240,9912,20,18,1544,10296,18,15,10680,552,13,8,4136,4776,0.46,0.45,0.43,0.39,0.29,0.29
7,2,3496,1608,20,18,8248,9912,8,4,1096,1000,13,8,9144,4264,0.49,0.44,0.42,0.35,0.28,0.28
15,9,4968,3496,19,17,12216,15264,20,17,9912,14688,20,17,11448,11832,0.58,0.58,0.56,0.39,0.35,0.36
20,18,16416,4968,20,18,7992,4584,11,6,1928,4776,22,19,12576,4008,0.47,0.44,0.42,0.42,0.29,0.29
15,12,552,8248,15,9,1128,6456,3,0,208,968,5,0,3112,32,0.47,0.44,0.4,0.32,0.27,0.27
5,0,4392,600,15,9,1736,616,11,6,4776,1736,26,20,4968,8248,0.43,0.42,0.37,0.31,0.25,0.26
5,0,2536,600,7,2,4968,1256,20,18,6200,14112,15,12,3496,8760,0.54,0.49,0.43,0.4,0.31,0.31
11,6,8504,1032,20,17,14688,6968,4,0,2344,376,15,9,10296,136,0.47,0.38,0.38,0.35,0.27,0.26
20,18,9144,4968,6,1,3624,1224,15,11,5160,5352,15,10,14112,4584,0.47,0.44,0.43,0.42,0.29,0.29
26,20,2408,7480,13,8,8760,6200,5,0,2024,32,20,17,1544,12960,0.5,0.49,0.41,0.3,0.28,0.29
11,6,5736,2792,20,17,12960,7224,5,0,1672,600,4,0,2088,1000,0.47,0.42,0.42,0.4,0.29,0.29
3,0,440,1128,20,18,11448,8504,18,14,13536,12216,4,0,3368,1384,0.58,0.49,0.47,0.42,0.33,0.32
3,0,2024,488,2,0,1736,776,7,2,6200,840,2,0,568,504,0.42,0.41,0.39,0.37,0.26,0.27
6,1,1352,88,2,0,1672,1032,20,18,11448,13536,5,0,600,1288,0.55,0.44,0.42,0.3,0.29,0.29
24,20,24496,17568,18,15,5160,11448,13,8,6456,120,20,17,19080,12216,0.64,0.59,0.53,0.34,0.34,0.35
15,9,8504,7992,7,2,1320,1544,15,9,4968,2216,22,19,20616,13536,0.59,0.5,0.4,0.36,0.31,0.31
26,20,26416,3624,8,4,680,1192,22,19,14688,18336,10,4,4264,2216,0.62,0.46,0.41,0.35,0.31,0.3
19,17,7480,4008,15,10,5544,776,15,11,14112,3496,4,0,256,568,0.44,0.39,0.37,0.34,0.26,0.26
6,1,4776,808,13,7,6968,1320,5,0,1544,936,19,17,1800,4008,0.41,0.41,0.37,0.35,0.26,0.26
24,20,19080,19080,11,6,1032,2984,20,17,5544,11832,8,4,6456,696,0.62,0.53,0.39,0.38,0.32,0.32
13,7,11064,472,15,9,4584,1256,18,14,7992,7992,24,20,22152,5544,0.47,0.47,0.37,0.34,0.28,0.28
15,11,3496,3880,10,4,4968,1544,13,8,1800,5160,2,0,256,1128,0.43,0.41,0.4,0.4,0.27,0.27
19,17,14688,904,24,20,7992,6712,11,6,3368,936,2,0,1256,680,0.42,0.4,0.38,0.35,0.26,0.26
15,12,14112,5992,15,12,3752,4392,8,2,6968,1256,8,4,5160,1416,0.49,0.44,0.4,0.4,0.29,0.29
6,1,5160,568,25,20,8504,12216,18,15,14112,3752,6,1,600,176,0.49,0.43,0.41,0.3,0.27,0.27
18,15,15264,9144,5,0,3112,208,13,8,3368,256,8,2,536,1288,0.52,0.39,0.35,0.32,0.27,0.26
10,4,7736,1064,15,9,8248,2344,8,2,5544,840,26,20,25456,9912,0.54,0.41,0.4,0.38,0.29,0.28
6,1,4008,872,13,8,7480,5544,8,2,2344,32,8,2,808,1320,0.46,0.43,0.39,0.29,0.26,0.26
8,2,6456,1672,3,0,1992,1192,5,0,144,968,19,17,7480,4264,0.45,0.44,0.4,0.39,0.28,0.28
26,20,26416,5160,19,17,696,6200,8,2,808,1320,18,14,5544,2024,0.48,0.39,0.39,0.37,0.27,0.27
26,20,26416,10296,20,18,16992,8504,22,19,22152,4392,4,0,2472,1096,0.55,0.51,0.46,0.44,0.33,0.33
22,19,1864,12216,4,0,2856,224,20,18,12576,7480,15,9,5160,296,0.47,0.46,0.36,0.33,0.27,0.27
13,8,5352,680,24,20,22152,4008,24,20,10296,16416,26,20,2984,19080,0.55,0.55,0.45,0.35,0.31,0.32
15,11,2600,2792,15,10,7480,6968,8,4,392,3240,20,18,3112,3624,0.49,0.42,0.38,0.38,0.28,0.28
7,2,5992,2152,15,11,6968,3368,15,9,9528,7736,13,7,10296,4584,0.51,0.47,0.47,0.41,0.31,0.31
13,8,3368,3752,15,10,840,1416,22,19,22152,1800,6,1,3624,424,0.43,0.39,0.38,0.32,0.25,0.25
26,20,22152,7992,6,1,1736,1608,18,15,12960,9912,5,0,1480,1096,0.55,0.5,0.45,0.41,0.32,0.32
5,0,2088,1256,15,10,10680,3752,22,19,12960,13536,8,2,3496,1864,0.57,0.44,0.44,0.43,0.32,0.31
15,9,9528,3112,26,20,10296,15264,18,14,7992,5352,24,20,15264,12216,0.56,0.53,0.42,0.41,0.32,0.32
15,9,7480,5736,15,12,3112,5992,18,14,11448,4392,7,2,3112,744,0.45,0.44,0.43,0.4,0.29,0.29
8,2,1384,744,22,19,16992,16992,20,17,776,6712,25,20,17568,10680,0.61,0.52,0.4,0.37,0.32,0.31
4,0,3240,504,20,17,15840,4008,8,4,4584,408,19,17,7480,14688,0.55,0.44,0.41,0.35,0.29,0.29
26,20,14688,10296,13,7,10680,3752,20,18,10680,5544,13,8,208,2984,0.51,0.45,0.45,0.36,0.29,0.3
20,17,1544,8504,18,15,9912,12960,13,7,1128,4968,13,8,5352,6968,0.59,0.48,0.45,0.43,0.33,0.32
7,2,1608,328,13,7,1800,5160,2,0,32,1320,19,17,15840,1224,0.43,0.41,0.41,0.32,0.26,0.26
20,17,17568,14688,6,1,4008,1416,2,0,2152,488,7,2,2472,616,0.6,0.46,0.4,0.37,0.31,0.3
26,20,14688,19080,10,4,3368,2408,15,11,6200,1928,15,11,9912,1384,0.6,0.41,0.4,0.38,0.31,0.29
24,20,16992,12216,19,17,13536,4008,20,17,4776,12576,8,2,5736,1800,0.53,0.52,0.46,0.42,0.32,0.32
13,7,4968,968,18,14,6712,10680,4,0,208,376,7,2,2664,1672,0.53,0.42,0.35,0.34,0.28,0.27
8,2,5352,296,5,0,1128,840,15,11,5992,1928,19,17,16416,1544,0.41,0.39,0.37,0.36,0.25,0.25
25,20,12576,12960,19,17,10680,2472,13,8,7480,5352,18,15,1608,9912,0.53,0.47,0.46,0.41,0.31,0.31
26,20,28336,16992,18,14,12576,10680,7,2,1320,1256,18,15,9912,11832,0.65,0.55,0.55,0.39,0.35,0.36
19,17,12960,9528,8,2,6712,744,6,1,3752,1672,25,20,23688,13536,0.58,0.52,0.45,0.42,0.33,0.33
13,7,2472,224,19,17,9144,904,13,7,8504,1480,4,0,3496,1256,0.45,0.39,0.36,0.3,0.25,0.25
24,20,16416,7480,26,20,11448,4392,13,8,5736,3752,20,17,16416,14688,0.59,0.46,0.41,0.41,0.32,0.31
6,1,4968,1064,18,15,7992,14112,15,10,2280,4968,25,20,27376,4008,0.56,0.47,0.44,0.43,0.32,0.31
26,20,16992,18336,5,0,3752,288,4,0,3496,176,3,0,1416,712,0.62,0.41,0.37,0.36,0.3,0.29
15,11,13536,6712,6,1,3880,88,18,15,12576,11064,18,15,4968,8504,0.56,0.52,0.48,0.34,0.31,0.32
22,19,14688,15840,18,15,10296,9144,19,17,14688,15264,15,10,7224,776,0.61,0.6,0.52,0.37,0.35,0.35
15,9,3496,2216,8,4,5544,1736,13,8,5352,4968,3,0,2856,968,0.44,0.44,0.43,0.37,0.28,0.28
2,0,1000,16,15,10,1992,936,15,10,8248,3112,15,9,1128,5160,0.4,0.39,0.32,0.29,0.23,0.24
25,20,6200,7480,15,10,9912,6200,18,14,4968,9144,8,2,536,936,0.5,0.48,0.43,0.37,0.3,0.3
15,11,5736,680,13,8,2280,4392,26,20,11448,10296,3,0,1672,152,0.49,0.4,0.35,0.34,0.26,0.26
15,11,12960,6968,15,10,840,6712,10,4,1416,1544,24,20,11448,17568,0.58,0.54,0.45,0.38,0.32,0.32
13,7,4776,5160,3,0,744,56,7,2,3368,1160,11,6,144,2408,0.45,0.41,0.35,0.29,0.25,0.25
